prestamo_id,fecha_originacion,segmento,monto,plazo_meses,score_crediticio,ingreso_anual,dti,tasa_interes,default,perdida_dado_default
711201,2023-09-19,Retail,8324.6,48,717,29931,0.259,11.11,0,0
709940,2023-09-19,PYME,140717.56,36,606,193272,0.304,15.37,0,0
710245,2023-09-19,PYME,54944.44,120,717,348427,0.196,10.33,0,0
718249,2023-09-20,Retail,15448.56,60,675,27924,0.317,13.13,1,14403.95
711429,2023-09-20,PYME,173875.66,36,660,169787,0.257,12.46,0,0
705755,2023-09-20,Retail,6368.83,48,749,42523,0.186,8.75,0,0
714924,2023-09-20,Retail,6944.94,60,725,46657,0.34,13.16,0,0
714287,2023-09-20,Retail,11418.65,24,663,34908,0.142,9.36,0,0
702448,2023-09-20,Retail,4895.49,60,730,36592,0.155,8.9,0,0
715179,2023-09-20,Retail,23164.98,60,649,17491,0.279,12.56,0,0
719848,2023-09-20,PYME,79101.92,48,799,150781,0.124,6.02,0,0
712535,2023-09-20,Corporativo,692600.03,12,638,1965493,0.16,12.75,0,0
707082,2023-09-20,PYME,100038.36,24,664,94822,0.158,14.4,0,0
714192,2023-09-20,PYME,87715.55,24,746,122554,0.045,9.62,0,0
702761,2023-09-20,PYME,69533.47,36,755,257473,0.274,9.25,0,0
715192,2023-09-20,Retail,10561.06,36,585,28948,0.292,15.97,0,0
709498,2023-09-20,Corporativo,754329.4,12,769,806260,0.02,8.1,0,0
706396,2023-09-20,PYME,36329.7,60,627,45172,0.221,13.76,1,9588.77
709719,2023-09-20,Retail,6678.65,12,592,48834,0.38,16.03,1,672.05
707140,2023-09-20,Retail,20729.64,24,571,41884,0.346,17.65,0,0
705067,2023-09-21,Retail,13972.16,36,604,40925,0.259,17.13,0,0
708099,2023-09-21,Corporativo,574649.59,60,725,1438108,0.326,12.95,0,0
703306,2023-09-21,Retail,9820.28,120,650,79570,0.128,12.21,0,0
715368,2023-09-21,Retail,25210.1,48,648,27056,0.306,12.58,0,0
714189,2023-09-21,PYME,123666.5,60,786,102337,0.207,7.23,0,0
711776,2023-09-21,Retail,14972.2,12,706,44139,0.186,12.39,0,0
709423,2023-09-21,Retail,23648.34,120,662,41067,0.231,12.96,0,0
712245,2023-09-21,Retail,4630.44,24,801,44398,0.075,4.31,0,0
701802,2023-09-21,Retail,4386.91,60,708,23466,0.384,11.26,0,0
701185,2023-09-21,PYME,68004.71,36,653,93983,0.141,11.15,0,0
709789,2023-09-21,PYME,58310.81,48,622,109087,0.274,14.85,0,0
703573,2023-09-21,Retail,20147.42,24,701,23631,0.119,9.89,1,3969.52
710283,2023-09-21,Corporativo,790657.05,24,701,1722072,0.09,10.06,0,0
710006,2023-09-21,Retail,32371.3,36,757,39375,0.231,8.61,0,0
716666,2023-09-21,PYME,157908.05,60,646,205551,0.244,14.11,0,0
715567,2023-09-21,Retail,23452.87,84,654,32182,0.228,11.22,0,0
716444,2023-09-21,Retail,20471.17,60,614,93176,0.316,14.89,1,9238.08
707378,2023-09-21,Retail,9668.11,48,617,79406,0.295,15.42,0,0
718906,2023-09-22,Retail,16409.5,48,671,35306,0.144,14.92,0,0
705384,2023-09-22,Retail,13146.81,36,789,31827,0.102,6.15,0,0
706014,2023-09-22,Retail,5862.82,48,588,33075,0.228,16,0,0
704361,2023-09-22,Retail,16452.86,36,803,86967,0.02,7.01,0,0
702134,2023-09-22,Retail,13123.12,48,819,24429,0.02,6.51,0,0
711120,2023-09-22,PYME,58469,24,785,226624,0.02,6.89,0,0
716397,2023-09-22,Retail,14783.27,48,708,34073,0.153,8.85,0,0
709482,2023-09-22,Corporativo,369943.99,60,572,861359,0.409,17.07,1,362545.11
702206,2023-09-22,PYME,173605.3,84,690,244811,0.207,12.27,0,0
706464,2023-09-22,Retail,5659.27,12,770,29150,0.221,10.19,0,0
710029,2023-09-22,PYME,47977.68,48,716,165456,0.02,5.13,0,0
713108,2023-09-22,PYME,54791.94,24,807,177078,0.184,6.52,0,0
711476,2023-09-22,Retail,5766.6,24,549,25240,0.451,19.85,1,2941.07
710444,2023-09-22,Retail,12209.89,120,660,46333,0.203,14.05,0,0
700476,2023-09-22,Retail,4820.59,48,623,56200,0.316,15.14,1,2882.47
706588,2023-09-22,PYME,206532.18,24,581,154802,0.305,16.21,0,0
716165,2023-09-22,Retail,6418.55,12,796,79029,0.02,5.83,0,0
701411,2023-09-22,Corporativo,668316.06,120,727,826822,0.217,10.2,0,0
700456,2023-09-23,Corporativo,9729283.77,36,616,1120188,0.287,14.79,0,0
705339,2023-09-23,Retail,15093.28,36,674,21388,0.282,12.86,0,0
707392,2023-09-23,Retail,3884.66,36,630,42433,0.315,15.11,0,0
717971,2023-09-23,PYME,142748.42,36,734,142106,0.029,9.09,0,0
717763,2023-09-23,Retail,9803.11,36,730,26469,0.096,8.74,0,0
706352,2023-09-23,PYME,120823.1,48,715,126532,0.111,10.18,0,0
705412,2023-09-23,Retail,44845.52,84,682,23872,0.408,14.37,0,0
717292,2023-09-23,Corporativo,1389649.09,48,657,1059930,0.327,14.56,0,0
719005,2023-09-23,PYME,345828.83,36,728,272022,0.02,8.97,0,0
715122,2023-09-23,Retail,7145.3,120,829,31481,0.063,6.65,0,0
706787,2023-09-23,PYME,46389.08,24,579,100845,0.051,13.62,0,0
718456,2023-09-23,PYME,67676.69,36,667,96767,0.207,12.9,0,0
702897,2023-09-23,Retail,10147.76,48,618,42792,0.22,14.59,0,0
715609,2023-09-23,Retail,2811.21,24,741,84073,0.12,8.79,0,0
702327,2023-09-23,Retail,5718.63,120,656,15188,0.264,13.3,1,1705.24
702453,2023-09-23,PYME,21454.11,12,762,154550,0.02,6.57,0,0
709684,2023-09-23,Retail,7064.14,60,627,24895,0.169,12.47,0,0
707113,2023-09-23,Retail,4914.81,48,654,29751,0.194,12.71,0,0
709329,2023-09-23,Retail,12925.04,36,599,23409,0.408,15.72,0,0
712796,2023-09-24,PYME,49673.01,36,658,215773,0.358,13.82,0,0
700357,2023-09-24,PYME,47249.81,12,835,190938,0.068,5.06,0,0
703222,2023-09-24,PYME,168251.58,84,674,115960,0.212,12.15,0,0
712913,2023-09-24,Corporativo,2625222.35,60,662,344473,0.216,12.37,0,0
714238,2023-09-24,PYME,101675.62,48,712,125234,0.308,14.25,0,0
708804,2023-09-24,PYME,129407.69,48,691,175397,0.2,14.41,0,0
707108,2023-09-24,Retail,10459.9,36,714,53828,0.273,8.39,0,0
716424,2023-09-24,PYME,48859.85,84,763,118653,0.257,8.13,0,0
705876,2023-09-24,Retail,19131.73,36,631,19653,0.205,14.15,1,7159.95
717977,2023-09-25,Corporativo,6713604.49,36,575,995512,0.284,15.74,1,4636648.31
709537,2023-09-25,Retail,11472.84,60,711,35686,0.048,9.43,0,0
717653,2023-09-25,PYME,31287.36,36,850,159622,0.121,4.6,0,0
715762,2023-09-25,Retail,13262.57,60,713,35807,0.226,9.13,0,0
703695,2023-09-25,Retail,11381.82,12,509,59483,0.277,18.06,1,4706.33
716277,2023-09-25,Corporativo,6678202.13,48,761,1390076,0.133,8.9,0,0
703773,2023-09-25,PYME,110209.62,24,731,67225,0.079,11.48,0,0
706185,2023-09-25,PYME,209074.99,48,754,75728,0.169,10.64,0,0
701620,2023-09-25,Retail,24286.48,36,747,30502,0.025,8.28,0,0
702348,2023-09-25,Retail,9411.24,48,653,47914,0.371,14.76,0,0
701628,2023-09-25,Retail,7416.2,36,701,70368,0.234,8.21,0,0
702978,2023-09-25,PYME,506132.33,48,638,160527,0.254,13.04,0,0
705155,2023-09-25,Retail,5678.59,48,753,25607,0.186,9.8,0,0
703072,2023-09-25,PYME,140686.32,36,644,273839,0.164,12.44,0,0
715492,2023-09-25,PYME,59007.85,60,717,115513,0.071,8.37,0,0
704280,2023-09-25,Retail,16191.24,12,729,48225,0.113,11.41,0,0
717400,2023-09-25,PYME,56416.69,12,756,72389,0.051,7.13,0,0
719524,2023-09-25,PYME,116365.61,36,737,153180,0.262,9.79,0,0
712634,2023-09-25,Retail,27808.78,36,743,117812,0.077,7.35,0,0
718963,2023-09-25,Retail,10642.3,24,756,48146,0.136,9.36,0,0
701785,2023-09-25,PYME,112250.11,36,622,112429,0.211,13.4,1,104420.5
705778,2023-09-25,PYME,144609.15,60,707,95692,0.268,11.78,0,0
717608,2023-09-26,PYME,148847.58,36,653,162087,0.289,14.03,0,0
717476,2023-09-26,PYME,89563.07,48,613,212999,0.303,14.52,1,87771.81
713822,2023-09-26,Retail,11998.73,120,584,84643,0.38,19.62,0,0
702674,2023-09-26,Retail,18327.06,48,768,67418,0.02,7.81,0,0
704648,2023-09-26,Retail,13226.33,12,666,57445,0.209,14.25,0,0
709466,2023-09-26,Retail,25116.49,36,598,47522,0.064,14.82,0,0
703078,2023-09-26,Retail,11115.48,36,670,14391,0.335,12.46,0,0
706337,2023-09-26,Retail,5963.56,48,652,34183,0.258,11.38,0,0
706908,2023-09-26,Corporativo,623542.14,24,777,1154140,0.082,7.5,0,0
705568,2023-09-26,Retail,8401.61,48,637,100871,0.284,13.52,0,0
706389,2023-09-26,Retail,17607.31,120,697,24089,0.02,10.5,0,0
719279,2023-09-26,Retail,22671.64,48,602,39134,0.187,15.73,0,0
712671,2023-09-26,Corporativo,362774.31,60,744,1066231,0.193,9.39,0,0
709866,2023-09-26,Retail,14135.59,24,705,45864,0.295,13.02,0,0
701766,2023-09-26,Corporativo,4955549.81,84,759,651240,0.239,9.08,0,0
705950,2023-09-26,Retail,16580.03,60,702,22751,0.195,11.52,0,0
706318,2023-09-26,Retail,10873.13,24,723,29714,0.264,11.57,0,0
700579,2023-09-26,Retail,7945.55,36,770,64054,0.11,11.02,0,0
705140,2023-09-26,PYME,54982.45,36,762,78302,0.3,13.03,0,0
710735,2023-09-26,Retail,10293.85,36,699,37587,0.242,12.24,0,0
706533,2023-09-26,Retail,9949.85,60,686,38771,0.136,11.22,1,5010.79
711463,2023-09-26,Retail,5786.21,12,720,38557,0.02,9.41,0,0
713501,2023-09-26,Retail,36081.34,84,665,43354,0.346,14.17,1,3448.66
717741,2023-09-27,PYME,176431.72,84,713,74812,0.02,12.09,0,0
703680,2023-09-27,PYME,133015.75,36,551,397602,0.364,18.74,1,74355.18
709274,2023-09-27,Retail,17771.98,12,700,81179,0.194,10.7,0,0
703674,2023-09-27,PYME,19182.84,12,651,154765,0.345,12.65,0,0
705794,2023-09-27,PYME,60473.17,36,653,72026,0.14,12.68,0,0
709454,2023-09-27,Retail,12543.37,24,762,24597,0.188,9.76,0,0
715240,2023-09-27,Retail,13470.42,48,829,134859,0.111,6.13,0,0
719687,2023-09-27,Retail,30351.84,60,760,44468,0.097,8.79,0,0
704705,2023-09-27,Retail,61990.6,36,615,82833,0.166,10.59,0,0
710796,2023-09-27,Retail,6928.26,60,639,59442,0.268,14.94,0,0
716074,2023-09-27,PYME,44563.01,36,719,105088,0.173,10.56,0,0
707080,2023-09-27,PYME,176961.22,12,700,89771,0.215,9.57,1,71039.62
708303,2023-09-27,Retail,7398.42,120,707,89430,0.083,9.45,0,0
700508,2023-09-27,Retail,5824.01,120,671,94464,0.26,13.11,0,0
702725,2023-09-27,PYME,88324.97,24,657,274472,0.287,13.58,0,0
713528,2023-09-27,Retail,7420.61,60,747,40695,0.02,8.2,0,0
716354,2023-09-28,PYME,49084.66,48,788,104521,0.138,6.04,0,0
707211,2023-09-28,PYME,31468.26,48,732,118108,0.02,9.88,0,0
703997,2023-09-28,Retail,17581.11,12,624,45904,0.222,14.87,0,0
713062,2023-09-28,Retail,39111.38,60,767,44312,0.193,8.29,0,0
703191,2023-09-28,Retail,19779.15,120,737,47362,0.208,9.83,0,0
717025,2023-09-28,Retail,27714.66,60,618,19371,0.309,15.18,0,0
700625,2023-09-28,Retail,35286.81,84,729,79924,0.234,10.02,0,0
712585,2023-09-28,Retail,9461.69,48,774,32632,0.02,7.49,0,0
705173,2023-09-28,Retail,13028.16,12,634,13004,0.372,14.53,0,0
704855,2023-09-28,Corporativo,1973021.25,24,698,1071774,0.107,9.2,0,0
711088,2023-09-28,PYME,165725.98,48,608,123867,0.276,15.59,0,0
707053,2023-09-28,Retail,13721.85,48,643,50284,0.248,14.65,0,0
705837,2023-09-28,Retail,15562.45,84,777,24895,0.02,7.81,0,0
712193,2023-09-28,Retail,9371.31,48,717,56133,0.28,10.38,0,0
714657,2023-09-28,Retail,8672.29,36,802,71297,0.144,7.31,0,0
712222,2023-09-28,PYME,50899.2,84,571,77964,0.409,18.59,0,0
705945,2023-09-29,Retail,4124.59,24,699,45328,0.104,8.97,0,0
701540,2023-09-29,PYME,86974.62,48,624,370038,0.233,13.96,0,0
718235,2023-09-29,PYME,86206.98,24,752,178303,0.07,8.1,0,0
712332,2023-09-29,PYME,119698.94,60,578,165652,0.494,16.87,0,0
710619,2023-09-29,PYME,34628.9,60,782,198809,0.165,7.45,0,0
701425,2023-09-29,Retail,34372.04,120,606,31812,0.122,15.09,0,0
712396,2023-09-29,Retail,13953.79,36,799,147690,0.142,7.28,0,0
712479,2023-09-29,Retail,43983.01,36,650,54791,0.233,14.54,0,0
711386,2023-09-29,Retail,20759.62,36,672,102242,0.257,10.99,0,0
718363,2023-09-29,Retail,20033.47,36,745,37508,0.093,10.34,0,0
712572,2023-09-29,PYME,59535.11,24,768,168685,0.02,8.26,0,0
707964,2023-09-29,Retail,21187.83,60,603,28834,0.304,15.9,0,0
709428,2023-09-29,PYME,28984.39,24,770,129689,0.069,7.57,0,0
717481,2023-09-29,Retail,14447.44,84,759,51925,0.185,9.54,0,0
708074,2023-09-29,Corporativo,915966.26,48,736,1513023,0.095,8.7,0,0
717508,2023-09-29,PYME,73301.24,84,615,130779,0.105,16.2,0,0
701114,2023-09-29,Corporativo,193728.34,36,556,925727,0.359,17.31,1,85812.26
704437,2023-09-29,Retail,11908.97,60,697,54832,0.279,12.05,0,0
707984,2023-09-29,PYME,21484.24,36,624,83763,0.162,13.13,0,0
703224,2023-09-29,Retail,10234.19,36,577,26424,0.26,17.58,0,0
707475,2023-09-29,Retail,13710.69,12,541,60195,0.129,15,0,0
713087,2023-09-29,Retail,8141.7,48,694,51020,0.035,10.37,1,2344.02
703233,2023-09-29,Retail,14041.68,24,727,31339,0.02,8.96,0,0
700407,2023-09-29,PYME,277022.05,84,711,150877,0.292,12.65,0,0
715613,2023-09-29,Retail,7014.84,84,640,52034,0.417,15.41,1,4064.08
719505,2023-09-29,Retail,13675.46,36,622,28815,0.192,12.9,1,6162.68
706941,2023-09-30,Retail,22195.8,48,581,36270,0.226,14.28,0,0
707265,2023-09-30,Retail,10096.74,60,662,96870,0.09,12.5,0,0
706109,2023-09-30,Retail,16509.54,60,614,53438,0.454,15.24,0,0
714867,2023-09-30,Retail,13954.39,36,805,38295,0.063,6.52,0,0
705229,2023-09-30,Retail,11585.25,36,687,24366,0.263,12.89,0,0
703775,2023-09-30,Retail,33055.38,12,787,30508,0.375,8.46,0,0
708274,2023-09-30,Retail,3846.66,36,694,32285,0.112,10.63,0,0
712458,2023-09-30,PYME,40109.09,60,809,94860,0.191,6.56,0,0
712182,2023-09-30,Corporativo,413805.31,60,687,1500129,0.384,12.9,0,0
710458,2023-09-30,Retail,27133.84,60,754,43585,0.157,8.4,0,0
712116,2023-09-30,Retail,12714.91,36,625,18146,0.429,15.66,0,0
701808,2023-09-30,Retail,17113.01,120,645,25918,0.278,14.02,0,0
717615,2023-09-30,PYME,204850.45,12,689,220755,0.084,11.4,0,0
712620,2023-09-30,PYME,104495.72,48,648,71095,0.027,9.9,0,0
702648,2023-09-30,PYME,98959.78,60,587,106930,0.377,15.43,0,0
708330,2023-09-30,Retail,55880.27,24,635,36157,0.054,12.68,0,0
704881,2023-10-01,Retail,11437.92,36,729,47205,0.07,11.08,0,0
717076,2023-10-01,Retail,6019.14,36,700,61652,0.213,10.73,0,0
701719,2023-10-01,PYME,41453.22,12,685,207134,0.252,12.47,0,0
703422,2023-10-01,PYME,39158.15,48,711,145096,0.343,12.97,0,0
700854,2023-10-01,Retail,14607.44,24,534,30702,0.44,19.65,0,0
713957,2023-10-01,Retail,49291.29,12,602,28491,0.192,15.71,0,0
718663,2023-10-01,PYME,110711.75,120,755,121690,0.107,10.08,0,0
711293,2023-10-01,Retail,10095.48,12,529,27407,0.285,18.65,0,0
704573,2023-10-01,Retail,4902.5,36,702,22591,0.154,10.52,0,0
704254,2023-10-01,PYME,103218.32,36,643,127760,0.288,16.64,0,0
700066,2023-10-01,Retail,15402.55,36,764,63118,0.05,9.97,0,0
709102,2023-10-01,Retail,7552.81,60,709,41892,0.275,13.36,0,0
704004,2023-10-01,Retail,11329.78,48,617,35940,0.281,16.89,0,0
703968,2023-10-01,Retail,5908.01,84,604,56242,0.3,15.33,1,2500.86
716841,2023-10-01,Retail,15066.96,36,697,49440,0.387,13.51,0,0
719956,2023-10-01,Retail,7634.41,60,697,30536,0.14,10.65,0,0
703492,2023-10-01,PYME,156178.51,120,809,83498,0.146,7.8,0,0
707464,2023-10-01,Corporativo,561952.38,60,685,1643912,0.218,11.52,1,47716.4
718472,2023-10-01,PYME,110994.6,36,667,208889,0.224,11.24,0,0
708570,2023-10-01,PYME,278925.33,60,733,129946,0.121,7.46,0,0
713836,2023-10-02,PYME,138900.6,60,766,105688,0.127,8.68,0,0
700441,2023-10-02,Retail,14647.96,120,697,16484,0.02,10.45,0,0
703091,2023-10-02,PYME,69698,36,650,331184,0.211,11.39,0,0
719368,2023-10-02,PYME,147662.89,24,615,113526,0.322,13.51,0,0
708381,2023-10-02,Retail,12069.47,48,835,92466,0.156,6.6,0,0
700757,2023-10-02,Corporativo,696318.07,120,628,928131,0.259,13.55,0,0
709268,2023-10-02,PYME,104169.03,120,774,166817,0.133,8.59,0,0
709099,2023-10-02,Corporativo,10428201.83,36,657,1469558,0.168,13.23,0,0
711149,2023-10-02,PYME,33105.77,24,585,91890,0.272,17.53,0,0
713266,2023-10-02,PYME,110014.5,120,610,61856,0.383,16.07,1,102340.8
703620,2023-10-02,PYME,84338.93,48,701,158245,0.148,10.64,0,0
709513,2023-10-02,PYME,91711.17,84,644,278551,0.283,14.24,1,76422.03
712074,2023-10-02,Retail,29579.7,60,687,33848,0.137,9.43,0,0
707737,2023-10-02,Retail,7759.22,36,706,43107,0.131,9.7,0,0
714106,2023-10-02,PYME,366458.82,24,640,139731,0.33,15.31,0,0
709141,2023-10-02,Corporativo,1086469.09,36,703,2632265,0.157,9.97,0,0
716395,2023-10-02,Retail,21552.5,12,626,29165,0.408,17.11,0,0
700362,2023-10-02,Retail,11820.63,120,596,29813,0.274,14.69,0,0
700529,2023-10-02,Retail,26961.92,48,535,16047,0.26,15.72,1,3378.61
706898,2023-10-02,Retail,24225.14,36,733,37652,0.157,10.7,0,0
719862,2023-10-02,PYME,70574.84,12,591,87660,0.357,14.9,1,27276.28
715582,2023-10-03,PYME,25996.82,60,735,337322,0.225,9.2,0,0
712822,2023-10-03,Retail,9391.26,36,541,14876,0.353,20.5,1,3301.03
709580,2023-10-03,PYME,347540.69,12,710,80089,0.235,10.18,0,0
704782,2023-10-03,PYME,38529.1,120,708,203014,0.179,9.73,0,0
702133,2023-10-03,Corporativo,344314.84,60,695,794992,0.146,11.63,0,0
701535,2023-10-03,Retail,12679.2,36,723,35750,0.117,10.31,0,0
708591,2023-10-03,Retail,41297.64,120,642,13931,0.285,12.71,0,0
701643,2023-10-03,Retail,32053.76,48,850,38250,0.02,3,0,0
700298,2023-10-03,PYME,186653.33,36,574,138865,0.371,17.9,0,0
704972,2023-10-03,Retail,16702.23,36,625,21122,0.275,15.09,1,8051.58
702706,2023-10-03,PYME,196781.83,120,609,206574,0.196,15.4,0,0
707006,2023-10-03,PYME,81901.3,36,841,63996,0.18,6.16,0,0
704042,2023-10-03,Retail,13543.79,36,717,48714,0.207,9.6,0,0
701026,2023-10-03,Corporativo,435482.07,48,788,1179358,0.02,7.15,0,0
713386,2023-10-03,Retail,19392.98,36,681,35256,0.222,13.3,0,0
709768,2023-10-04,PYME,155629.39,36,804,97206,0.07,4.97,0,0
700673,2023-10-04,PYME,133733.11,12,506,239887,0.504,20.91,0,0
702685,2023-10-04,PYME,101438.45,24,674,302283,0.191,11.54,0,0
707481,2023-10-04,PYME,167217.15,60,802,94459,0.184,7.71,0,0
710734,2023-10-04,Retail,5794.2,24,724,29614,0.17,9.32,0,0
700453,2023-10-04,Retail,26395.05,12,719,31170,0.09,11.27,0,0
709638,2023-10-04,Retail,11926.9,12,688,32546,0.278,12.19,0,0
700846,2023-10-04,Retail,6606.65,60,791,81789,0.063,6.21,0,0
717811,2023-10-04,PYME,43937.44,48,822,101502,0.042,5.89,0,0
710899,2023-10-04,Retail,14182.67,60,799,24707,0.152,7.59,0,0
719225,2023-10-04,Retail,10673.25,36,655,29919,0.157,11.78,0,0
718038,2023-10-04,PYME,85272.07,36,624,287107,0.298,14.77,0,0
702818,2023-10-04,Retail,21313.88,12,749,56391,0.13,7.73,0,0
716418,2023-10-04,Retail,12685.82,84,753,41123,0.219,10.54,0,0
710841,2023-10-05,PYME,63572.62,48,674,157844,0.291,14.96,0,0
712386,2023-10-05,Retail,8962.92,84,638,32972,0.242,13.94,0,0
709702,2023-10-05,Corporativo,834322.72,12,588,1140492,0.417,19.29,1,412284.13
710199,2023-10-05,PYME,349906.47,24,734,195071,0.049,7.82,0,0
717701,2023-10-05,Corporativo,922816.68,48,587,2651810,0.304,15.47,0,0
712145,2023-10-05,Retail,8192.53,36,791,37230,0.138,6.98,0,0
708368,2023-10-05,Retail,17960.25,60,632,25370,0.251,11.99,0,0
704293,2023-10-05,Retail,9399.23,48,671,44969,0.321,14.15,0,0
719967,2023-10-05,Retail,19910.27,36,714,62768,0.257,11.3,0,0
710454,2023-10-05,Retail,15244.36,48,712,92933,0.049,8.24,0,0
702341,2023-10-05,Retail,15811.46,36,691,156815,0.137,9.01,0,0
717867,2023-10-05,Retail,12259.47,84,787,35501,0.184,8.36,0,0
702423,2023-10-05,Retail,10605.4,48,812,52709,0.03,5.31,0,0
712794,2023-10-05,Retail,14427.68,12,658,22128,0.137,13.38,0,0
710081,2023-10-06,Retail,10197.37,120,610,45441,0.279,15.71,0,0
705737,2023-10-06,PYME,241542.78,36,616,131216,0.215,13.1,0,0
715423,2023-10-06,Retail,17269.08,60,643,24511,0.352,13.11,1,1741.71
719635,2023-10-06,PYME,53679.98,36,640,346983,0.151,13.09,0,0
704987,2023-10-06,Retail,11300.13,60,729,28232,0.227,9.62,0,0
708306,2023-10-06,PYME,34261.22,36,725,149828,0.09,9.02,0,0
702515,2023-10-06,PYME,333066.02,36,692,154945,0.272,13.52,0,0
710436,2023-10-06,Retail,8529.31,36,653,63549,0.186,13.41,1,1454.41
711623,2023-10-06,PYME,59274.79,24,711,149418,0.02,9.04,0,0
709641,2023-10-06,Retail,15998.01,60,776,57577,0.146,10.04,0,0
700931,2023-10-06,Retail,10101.17,60,734,59005,0.456,11.57,0,0
709910,2023-10-06,Retail,6988.35,24,634,47098,0.17,16.05,0,0
706934,2023-10-06,PYME,58803.11,24,600,155487,0.506,19.79,1,29602.81
716830,2023-10-06,Retail,10353.39,120,765,36479,0.14,8.38,0,0
700291,2023-10-06,Retail,8504.82,36,619,45602,0.33,14.09,1,4968.55
701121,2023-10-06,Retail,3809.15,60,624,35023,0.147,11.45,0,0
708021,2023-10-06,Retail,22411.77,48,702,28980,0.157,8.88,1,10695.1
705436,2023-10-07,PYME,101358.94,84,743,132487,0.334,10.03,0,0
703910,2023-10-07,Retail,10972.31,48,764,31912,0.069,8.79,0,0
705378,2023-10-07,Retail,19349.61,48,524,52510,0.364,18.8,0,0
707377,2023-10-07,Corporativo,740461.65,24,676,1632378,0.288,12.79,0,0
703772,2023-10-07,PYME,80020.65,120,817,90338,0.203,6.75,0,0
705282,2023-10-07,Corporativo,2530961.75,60,709,542911,0.114,12.42,0,0
708563,2023-10-07,Retail,15790.94,36,638,31941,0.164,12.68,1,10791.34
703788,2023-10-07,Retail,10027.61,60,665,60030,0.155,13.87,1,6576.17
714464,2023-10-07,PYME,290023.58,12,669,135097,0.237,9.98,0,0
716118,2023-10-07,Corporativo,1104949.94,36,724,935513,0.433,12.86,0,0
714027,2023-10-07,PYME,38564.65,84,691,81927,0.226,13.06,0,0
700217,2023-10-07,Retail,11450.85,48,590,15215,0.263,14.39,0,0
710232,2023-10-07,Retail,10521.01,24,644,51983,0.247,12.61,0,0
710133,2023-10-07,PYME,127111.44,60,753,194714,0.081,7.32,0,0
705999,2023-10-07,PYME,113774.59,120,720,171396,0.121,9.85,0,0
717176,2023-10-07,Retail,15326.64,60,789,21068,0.268,7.23,0,0
701760,2023-10-07,Retail,21370.91,60,640,50145,0.307,14.68,1,8961.61
703654,2023-10-07,Retail,10198.45,36,634,40406,0.317,14.58,1,2075.69
714434,2023-10-07,Retail,5515.05,48,677,28672,0.257,11.77,0,0
704266,2023-10-07,Retail,23223.85,120,662,22307,0.215,11.74,0,0
714444,2023-10-07,Retail,25248.86,24,730,88619,0.364,11.34,0,0
700885,2023-10-07,Retail,11589.76,60,665,29242,0.124,10.79,0,0
711036,2023-10-08,Retail,5926.68,36,690,47945,0.38,11.69,0,0
706104,2023-10-08,Retail,14212.9,24,742,41692,0.064,9.95,0,0
705443,2023-10-08,PYME,125345.25,48,790,172522,0.02,8.92,0,0
718794,2023-10-08,Retail,6762.16,24,776,59993,0.074,5.91,0,0
719009,2023-10-08,PYME,68545.05,84,685,203206,0.192,11.45,0,0
719361,2023-10-08,Corporativo,1063070.66,48,617,2978648,0.353,15.19,1,1041809.25
709062,2023-10-08,Retail,5704.46,24,793,25789,0.277,9.52,0,0
716192,2023-10-08,Corporativo,353036.13,24,798,1704838,0.02,8.26,0,0
715867,2023-10-08,Retail,30974.73,48,796,35352,0.02,7.95,0,0
709624,2023-10-08,PYME,62152.35,60,726,164338,0.197,10.03,0,0
705231,2023-10-08,PYME,63888.23,60,755,140425,0.112,7.95,0,0
716317,2023-10-08,Retail,15054.21,36,599,109360,0.324,16.63,0,0
718971,2023-10-08,Retail,5884.59,84,663,31867,0.085,14.34,0,0
708952,2023-10-08,Retail,11360.91,60,596,44777,0.36,17.01,1,3686.52
709055,2023-10-08,Corporativo,182118.71,24,749,1332058,0.125,6.67,0,0
705580,2023-10-09,PYME,46200.15,24,708,191520,0.234,9.95,0,0
706254,2023-10-09,PYME,147540.97,60,727,102727,0.248,11.01,0,0
714697,2023-10-09,PYME,30347.56,84,684,93268,0.147,11.54,0,0
700660,2023-10-09,Retail,13487.36,84,673,36839,0.314,13.24,0,0
701774,2023-10-09,PYME,174619.78,60,850,62562,0.089,3.08,0,0
705425,2023-10-09,PYME,54162.18,60,789,217357,0.081,6.78,0,0
712069,2023-10-09,PYME,128992.1,36,692,283618,0.258,10.46,0,0
702764,2023-10-09,Retail,9826.8,24,580,43655,0.368,16.07,1,5198
701105,2023-10-09,PYME,160893.16,48,762,103209,0.283,9.79,0,0
